Layer,Station Name,Address,City,State,Zip,County,Service Type,Status,Test Center ID / Station ID,Dealer # / DNR License,Phone,Email,Contact Name,Signed Contract (Y/N),Date of Install,Comments
Current Stations,TB12 Service LLC  dba Old Greenwich Service Station (Shell),1429 E Putnam Ave,Old Greenwich,CT,06870,Fairfield,OBD Plus,,ST0006079,L3468,(203) 698-9531 option 5,admin@rsmgt.net,Orlando Coronado - Sta Mgr Mike Anderson - Ops & Admin                Ryan Shullman -  owner cell (520) 612-9132,Y,,10/10/22 - purchased site formerly known as Lube Express (ST0004722) | 2/25/25 - per DD will have to wait on approval from DMV. The bay will work but they will need to do some work to accommodate the 2nd unit 2/26/25 - DMV denied | Updated Staffing Plan: 3/19/2026 | Bay Door: 10' | Unit #: CT2100152 | Secondary Email: corporate@rsmgt.net
Current Stations,Pep Boys #277 - Waterbury,899 Wolcott St,Waterbury,CT,06705,New Haven,OBD Plus,,ST0006080,,(203) 757-5678,svcmngr0277@pepboys.com,Dennis O'Doherty - Svc Mgr,Y,5/9/2023,new station - unit purchased MAY 2023 | Unit #: CT2100244
Current Stations,Highline LLC dba Valvoline,24 Wall Street,Hebron,CT,06248,Tolland,Full Service,,ST0006085,R7885,(860) 228-1314,dmitchell@synpower.net,"Derrick Mitchell, Dist Mgr Valvoline, Mr Sparkle",Y - under served,,"12/22/25 - unit moved to new bay,  12/31 - passed DMV ATP | Updated Staffing Plan: 3/11/2026 | Unit #: CT2100017 | Secondary Email: ge1619@synpower.net"
Current Stations,ECK Motorsports,37 Migeon Avenue,Torrington,CT,06790,Litchfield,Full Service,,ST0006087,U9016,(203) 312-6478,admin@eckmotorsports.com,Baris Kara,Y,,"7/21/23 - passed final ATP, site is ready to go | Bay Door: 10' | Unit #: CT2100031"
Current Stations,Speedy Auto Repair,4 National Drive,Windsor Locks,CT,06096,Hartford,Full Service,,ST0006088,R7799,(860) 692-4104,speedyautorepairct@gmail.com,Mohammad Shahid or  Imran (son) 860-997-7561,Y,,Unit #: CT2100203
Current Stations,Pep Boys - Manchester,205 Spencer Street,Manchester,CT,06040,Hartford,OBD Plus,,ST0006089,R7902,(215)-430-9428,Svcmngr0238@pepboys.com,,Y,,"8/7/23 - inquired via website, unit purchased OCT 2023 | 10/31/23 - activated in VID , 1/15/24 - Arash claims site should be ready by Thursday, 1/18 | Unit #: CT2100243"
Current Stations,Pep Boys #317 - Hamden,2301 Dixwell Ave,Hamden,CT,06514,New Haven,OBD Plus,,ST0006090,R7907,(203) 281-4441,svcmngr0317@pepboys.com,Engelbert Andras - Manager,Y,,"8/7/23 - inquired via website, unit purchased OCT 2023 | 10/31/23 - activated in VID , 1/15/24 - Arash claims site should be ready by Thursday, 1/18 | Unit #: CT2100245"
Current Stations,Thomas Buffington Associates,111 Commercial Drive,Plainfield,CT,06374,Windham,OBD Plus,,ST0006091,R4511,(860) 317-1079,autorepair@tbabuffington.com,Leo Defevers - Manager Darlene Buffington - owner 860-377-6432                     Ryan - office,Y - under served,,"7/21/22 - inquired via website,  thought they could replace CDLS but they are moving not withdrawing from program | 3/8/24 - able to test, passed final ATP | Updated Staffing Plan: 2/4/2026 | Bay Door: 12'                bay is wide and long enough to do stretch limos | Unit #: CT2100030 | Secondary Email: leodefevers@icloud.com"
Current Stations,Midas,90 Queen St,Southington,CT,06489,Hartford,OBD Plus,,ST0006092,R7639,(860) 384-6637,midasofsouthington@midasamg.com,Adam Genuario - owner  (203) 483-3816                            Zack Veronneau - Mgr          (203) 384-6637,Y,,Updated Staffing Plan: 3/11/2026 | Unit #: CT2100202
Current Stations,Federal Auto Service & Towing,272 White St,Danbury,CT,06810,Fairfield,Full Service,,ST0006093 - inactive only 1 inspector,R7952,(203) 794-9475,danburytowing2023@gmail.com,Jorge Portillo  owner         (475) 279-5376,Y,,"11/28/23 - notified of transfer of ownership, no changes & keeping all staff  11/30/23 - added to VID | 6/12/24 - received updated sta info | Bay Door: 13' ? WCB | Unit #: CT2100026 | Secondary Email: romelportillo554@gmail.com"
Current Stations,JTTS LLC (Joanna's Truck Tire Services,187 Saltonstall Parkway,East Haven,CT,06512,New Haven,Full Service,,ST0006094,,(203) 466-2600,completelube@aol.com                               use for bulletins and station info,Sherry or Joanna,Y,,"2/1/24 - change of ownership to family member, continuing to operate under Torello Tire | Bay Door: 10' | Unit #: CT2100029 | Secondary Email: jttsinvoices@gmail.com                   infraction notices, billing, etc"
Current Stations,United Auto Group,515 School St,Putnam,CT,06260,Windham,OBD Plus,,ST0006097,U8233,(860) 928-2886,carlosbastos515@gmail.com,Carlos Bastos - owner,Y,,"7/6/21 - inquired via website  9/12/23  - called to ck on status and why Putnam Ford was sold and no spot opened up.   12/7/23 - called to ck on the status of his application. claims he has people coming in all the time wondering if they can test for emissions.  would like to replace Cargill Chevrolet who withdrew in July | 3/4/24 - Lizz completed a site visit and pics are on file, J to notify DMV to do site visit 3/12 - sent info on inspector training  3/18 - sent info on registering site and signing contract, advised we cannot proceed until contract is signed 3/21 - contract signed | 5/9 - Carlos advised everything is installed and they are ready for us to return DD will try to schedule for Wed, May 15  5/14 - install complete and DMV ATP Thursday  5/16 10 am 5/16/24 - approved for testing | Unit #: CT2100035"
Current Stations,Valvoline,822 Sullivan Ave,S Windsor,CT,06074,Hartford,OBD Plus,,ST0006098,R7967,(860) 730-4244,draup@synpower.net,Brandon Davis - Sta Mgr        Derrick Mitchell - Dist Mgr  860-604-7101                         Paul Ferri - owner                (860) 573-0380,Y,,"11/21/23 - inquired via website | 3/12/24 -  per Jack advise they need to sign contract, sent info on inspector certification 3/15 - advised they have 2 inspectors in Hebron who will be working in S Windsor 3/18 - G emailed info on signing contract | 4/9/24 - Dave to contact or swing by to see what's been done4/26 - sta emailed they now have a 2nd inspector 4/30 DD to verify site is ready  5/2/24 - notified DMV for ATP now scheduled for Monday, 10 am  5/6 - passed ATP and can begin testing | Updated Staffing Plan: 3/26/2026 | Unit #: CT2100048 | Secondary Email: ge1614@synpower.net; pjferri@synpower.net"
Current Stations,Valvoline,221 W Main St,Avon,CT,06001,Hartford,Full Service,,ST0006101,R7993,(860) 606-6991,ae1427@synpower.net,Desron Williams - Sta Mgr,Y,,"5/2/24 - inquired via website, they will be leasing site currently operating as Foxy 44 | 5/14/24 - forwarded info on signing contract 5/16/24 - rec'd staffing plan and ins info, DMV ATP completed | Updated Staffing Plan: 2/6/2026 | Bay Door: 10' | Unit #: CT2100113"
Current Stations,Midas,910 Barnum Ave Cutoff,Stratford,CT,06614,Fairfield,OBD Plus,,ST0006102,R7481,(860) 302-9996,Zveronneau@midasamg.com,Adam Genuario - owner   (203) 856-3843                      Zack Veronneau - Mgr,Y,,5/16/24 - DD did site visit 5/20 - DMV approved 5/22/24 - added to VID 7/17/24 - paassed final ATP and is ok to test | Updated Staffing Plan: 3/24/2026 | Unit #: CT2100052
Current Stations,Midas,755 W Main St,Branford,CT,06405,New Haven,OBD Plus,,ST0006103,R7640,(203) 856-3843,Zveronneau@midasamg.com,Adam Genuario - owner   (203) 856-3843                      Zack Veronneau - Mgr,Y,,5/16/24 - DD did site visit 5/20 - DMV approved   5/22/24 - added to VID | 10/9/24 - passed final ATP and are ready for testing | Updated Staffing Plan: 3/10/2026 | Unit #: CT2100151
Current Stations,United Auto Sales & Service,219 Congress Avenue,Waterbury,CT,06708,New Haven,OBD Plus,,ST0006104,U9115,(203) 650-2463,unitedautosales@optonline.net,Neil O'Leary,Y,,"4/10/24 - inquired via website, advised of process, can't do anything until they are licensed | 6/24 - received new owner email from Bill Palomba. Contacting Fred Blasius to advise of the acceptance process, will send instructions when site is accepted  7/8/24 - site approved and new account set up, ok to sign contract | 7/28/2026 - unit moved to new bay mid July and they passed DMV ATP | Updated Staffing Plan: 3/12/2026 | Unit #: CT2100076 | Secondary Email: cdragone@lbchevy.com; fblasius@lbchevy.com"
Current Stations,Valvoline Putnam,16 Providence Pike,Putnam,CT,06260,Windham,Full Service,,ST0006105,R8031,(860) 819-5294,dmitchell@synpower.net,James Ferri - Manager          Derrick Mitchell - Dist Manager  (860) 244-9310,Y,,"11/21/23 - inquired via website  3/6/24 -  Lizz did a site visit and found station is still under construction. Pics on file.  8/29/24 - DMV approved site but unable to test as no DNR, 11/14 - DNR license issued, need monitor installed | 12/5 - will contact us when monitor is installed  2/20/25 - passed final ATP and ready for testing | Updated Staffing Plan: 3/10/2026 | Bay Door: 10' | Unit #: CT2100146 | Secondary Email: ge1620@synpower.net"
Current Stations,Hartford Auto Body,651 Windsor St,Hartford,CT,06120,Hartford,OBD Plus,,ST0006108,U8018,(860) 895-6342,hartfordautobodyllc@gmail.com,Paul Gordon owner - alternative phone #s are           860-202-4752 and  860-547-1262,Y,11/13/24,"9/12/24 - called to ck on the status of their install, 9/17/24 - Geoff to handle set up, contract signed   10/3 -DD went to deliver & train but was told they wanted to be a test center (app & contract he signed showed VIN/CERF only) Tablet was refused.  Deactivated contract for CTVIN8018. | They have work to do before the  station will meet test center program requirements  10/21 - DMV to meet DD 10/23 @ 10 am for a site evalutaion, will wait until site is approved before having them sign the test center contract  10/23 - DMV approved site 10/29 - set up in VID  10/31 - signed contract 11/13 - passed final ATP | Updated Staffing Plan: 3/19/2026 | Unit #: CT2100229"
Current Stations,"Modern Tire OS, Inc",828 Boston Post Rd,Old Saybrook,CT,06475,Middlesex,Full Service,,ST0006111,R8015,(860) 388-4403,oldsaybrook@moderntirect.com,Bob Amenta - owner's cell 860-604-5700                       Joseph Fumara - Sta Mgr,Y,4/2/25,9/23/24 - inquired via website  12/18/24 - DMV approved 2/17 - advised ok to get station ready for site visit 2/27/25 - signed contract | 4/2/25 - passed final ATP and can begin testing | Updated Staffing Plan: 3/4/2026 | Bay Door: 10' | Unit #: CT2100176 | Secondary Email: mtireinc@netscape.net
Current Stations,Meriden Motors,476 Colony St,Meriden,CT,06451,New Haven,OBD Plus,,ST0006113,U9017,(475) 775-5040,meridenmotorsllc@gmail.com,Frankie Rodriguez - owner                       (917) 715- 6924               Zachary Farrey - mgr                 (203) 910-9066,Y,5/14/25,"11/1/23 - inquired via website, also interested in CERF, owns Car Guys Danbury, too | 2/19/25 - Jack sent ""how to"" doc  3/4/25 - pics received 3/17/25 - DMV approved 3/20/25 - emailed inspector training info | 5/13 - Opus completed install 5/14  - DMV ATP 10 am - Passed | Unit #: CT2100221 | Secondary Email: LFRODRIGUEZ1977@gmail.com"
Current Stations,Wiz Leasing,505 Ferry Blvd,Stratford,CT,06614,Fairfield,OBD Plus,,ST0006114,U8699,(203) 375-3800         ext 6006,wizleasing@yahoo.com,Tom Thorndike - Sta Mgr Kyle Kushel - Controller,Y,4/11/25,"7/31/23 - inquired via website, advised of previous application and no recent withdrawals in Statford.  They have 3 locations and are going to add Milford to the waiting list | 12/12 - moving unit from ST6099 to another location 1/30/25 - DD advises work to be done at site   2/26/25 - DMV approved site, WCB when ready  4/8 - unit 2b installed tomorrow,  4/11/25 - passed final ATP and can begin testing | Updated Staffing Plan: 2/4/2026 | Unit #: CT2100214 | Secondary Email: Kyle@wizautos.com"
Current Stations,Midas Enfield,5 Palomba Drive,Enfield,CT,06082,Hartford,OBD Plus,,ST0006115,R8058,(860) 265-8501,midasofenfield@midasamg.com,"Zack Veronneau, Svc Director",Y,6/18/25,"3/7/25 - application rec'd, advised to send the 5 picture required 3/19/25 - DD to take pics when onsite w/DMV | 3/19/25 - DMV to visit Wed 3/26 around 11:30 am  3/26/25 - pics received - 4/21 - contract signed, site ready for unit install | 6/18/25 - passed final ATP and can begin testing | Unit #: CT2100161"
Current Stations,Strain Family Motors,15 River Rd,Lisbon,CT,06351,New London,OBD Plus,,ST0006116,,(860) 886-1869,sales@strainfamilymotors.com,Patrick Strain - owner,Y - under served,5/9/25,"12/9/24 - inquired via website and sent email stating they are anxious to participate, 12/13/24 - received pics and advised how to become CERF in interim | 3/19/25 - DMV site visit scheduled for Wed, March 26 10 am, approved 5/6 - install complete 5/9 final ATP @10 am, all set | Updated Staffing Plan: 3/9/2026 | Unit #: CT2100024 | Secondary Email: Strains07@gmail.com"
Current Stations,ACL LLC dba Mikes Auto Service,54 Pane Road,Newington,CT,06111,Hartford,OBD Plus,,ST0006117,U9183,(860) 667-1426,paulsautorepair@gmail.com; sarah@paulsautorepair.com,Paul LeBlanc Jr. - owner,Y,5/23/25,5/22 - received new owner DNR and ins info | Updated Staffing Plan: 2/4/2026 | Unit #: CT2100096
Current Stations,Auto Hub,434 Colmen Street,New London,CT,06320,New London,Full Svc,,ST0006118,U8811,(860) 326-5484,autohubrs@gmail.com,Usman Manzoor,Y,11/24/2025,"1/3/22 - called to ck on status, advised on waiting list, will notify when spot opens up in his area   1/27/22 - still interested   7/10/2024 - submitted app same as previous submssion | 7/16/25 - site is new and clean, will install monitor and clean out bay  8/6/25 - DMV approved, sent training info 8/11/25 - contract signed  11/24/25 - passed final ATP | another test sta 1 mi away | Updated Staffing Plan: 3/9/2026 | Unit #: CT2100189"
Current Stations,Briarwood Automotive,2596 East Main St,Bridgeport,CT,06610,Fairfield,OBD Plus,,ST0006119,R7624,(203) 333-9242,briarwoodautomotives@yahoo.com,Joel Colon,Y,12/8/2025,12/24/24 - inquired via website 8/27/25 - DMV approved site 9/30/25 - 2 inspectors certified 10/28/25 - unit delivered 12/8/25 - passed final ATP | Updated Staffing Plan: 2/4/2026 | Unit #: CT2100119
Current Stations,Professional Tire  (Tire Pros LLC dba),20 Todd Rd,Shelton,CT,06484,Fairfield,Full Svc,,ST0006120,R8078,(203) 929-8471,professionaltire20@gmail.com,Ediberto Maestre,Y,12/22/2025,4/17/25 - inquired via website | 12/22/25 - passed final ATP | Updated Staffing Plan: 3/24/2026 | Unit #: CT2100217
Current Stations,Barros Motors LLC,134 Albion St,Bridgeport,CT,06605,Fairfield,OBD Plus,,ST0006121,R7843,(203) 556-2352,barrosmotors@gmail.com,Daniel Barros,Y,3/4/2026,"8/9/22 - website inquiry, advised added to waiting list and will let them know when a spot becomes available | 8/12/25 - pics provided and Opus site visit completed 8/27/25 - DMV approved | Updated Staffing Plan: 3/24/2026 | Unit #: CT2100174 | Secondary Email: dandandan2807@gmail.com"
Current Stations,Grand Prix Motors,90 Federal Rd,Danbury,CT,06810,Fairfield,Full Svc,,ST0006122,U7725,(203) 743-3737,gpmsales@comcast.net,Marcos Gonalves - Sta Mgr,Y,10/25/2025,"6/3 - site emailed a request for an update as to where they stand, Jack to contact | 2/5/26 - passed final DMV ATP | Updated Staffing Plan: 3/25/2026 | Unit #: CT2100168"
Current Stations,Angela's Auto Emporium,485 Ella Grasso Blvd,New Haven,CT,06511,New Haven,OBD Plus,,ST0006123,U9207,(203) 684-3171,angelasautoemporium@outlook.com,Angela Garcia - owner,Y,11/14/2025,Unit #: CT2100149
Current Stations,Auto Lab (formerly Dougans),2260 State St,Hamden,CT,06517,New Haven,OBD Plus,,ST0006124,R8100,(203) 891-6067,autolabconnecticut@gmail.com,George Obiora (cell) 317-824-0917,Y,11/14/2025,Updated Staffing Plan: 4/16/2026 | Unit #: CT2100006
Current Stations,VIP Tires & Service (formerly Tires Int'l),445 Oakland Street,Manchester,CT,06042,Hartford,Full Service,,ST0006125,R8110,(860) 646-5600,83storemanagement@vipauto.com,Ann Maroon,Y,9/19/2025,"9/19/25 - passed final ATP, ok to test | Updated Staffing Plan: 7/3/2026 | Bay Door: 13' 6"" | Unit #: CT2100141 | Secondary Email: amaroon@vipauto.com"
Current Stations,Strong's Alignment,195 Silver Lane  REAR,E Hartford,CT,06118,Hartford,Full Svc/CERF,,ST0006126,U1072,(860) 569-1440,strongsalignment78@gmail.com,Maiker  Cedano - Manager       (cell) 860-610-8498,Y,10/28/2025,"8/7/25 - app received and advised to send pics and how to become CERF | 10/22/25 - DMV approved site 10/27/25 - contract signed, training info provided 2/6/26 - passed final DMV ATP | Updated Staffing Plan: 2/4/2026 | Unit #: CT2100053"
Current Stations,Litchfield County Marine Auto LLC,145 Flanders Rd,Bethlehem,CT,06751,Litchfield,OBD Plus,,ST0006127,R8122,(860) 361-6349,litchfieldcountymarine@gmail.com;  pj170170@gmail.com,Patrick Zarrella (PJ) - owner/mgr,Y,1/9/2026,"5/15/25 - U5946 advised moving June 1 5/22/25 - per DD site will work but remodel needs to be completed before DMV site visit can be scheduled | 5/22 - Opus approved site, unit has been picked up and is being stored at tech center 1/9/26 - passed final ATP | Updated Staffing Plan: 2/4/2026 | Unit #: CT2100253"
Current Stations,P & C Repair LLC,64 N Main St,Thomaston,CT,06787,Litchfield,OBD Plus,,ST0006129,R7423,(860) 601-0271,pandcrepair@optimum.net,Kelly Hayes,Y,4/1/2026,"12/17/25 - inquired via website, site visit to be done by year end | Updated Staffing Plan: 4/1/2026 | Unit #: CT2100088"
Current Stations,Prospect Foreign Auto,595 Prospect Ave,West Hartford,CT,06105,Hartford,OBD Plus,,ST0006130,U9240,(860) 232-6132,prospectforeignauto@gmail.com,Marco Caruso - owner,Y,4/22/2026,"12/4/25 - app received w/new owner DNR, 2/18/26 - called for status update, 3/5/26 - to DMV for site visit/approval | 3/11/26 - DMV approved site  4/21/26 - passed final ATP | Updated Staffing Plan: 4/21/2026 | Unit #: CT2100028"
Current Stations,VIP (formerly Lyons),1056 New Britain Ave,West Hartford,CT,06110,Hartford,OBD Plus,,ST0006131,R8142,(860) 236-2593,83storemanagement@vipauto.com,Ann Maroon,Y,4/1/2026,3/24/26 - DNR copy provided | Updated Staffing Plan: 6/16/2026 -sent email only not the form | Unit #: CT2100104 | Secondary Email: amaroon@vipauto.com
Current Stations,B & M Services LLC,505 N Main St,Norwich,CT,06360,New London,OBD Plus,,ST0006132,R7703,(860) 934-5980,bmservice1688@gmail.com,Angel & Luis Feliciano - mgr (860) 230-7946,Y,6/12/2026,"11/16/23 - inquired via website, NUMEROUS phone #s found on Google so not sure why, advised no openings at this time | 8/5/25 - JP contacted  8/14/25 - pics forwarded to DD, 8/21 - BS did Opus site visit  4/1/26 - DMV approved | Updated Staffing Plan: 6/30/2026 | Unit #: CT2100067"
Current Stations,Main St Auto Sales & Service  (also owns  6072),2027 Main St,Bridgeport,CT,06604,Fairfield,Full Svc,,ST0006133,U9213,(203) 807-6250,alexauto1905@gmail.com,Muhammed Zulekfal,Y,7/8/2026,"8/1/23 - applied via website, advised we are at max capacity and will notify when spot becomes available  8/11/25 - new application submitted, has another location in the program | 9/29/25 - pics received, eager to participate  4/10 - DMV approved, needs acct set up/signed contract | Updated Staffing Plan: 4/26/2026 | Unit #: CT2100019"
Current Stations,Ameican Roadside Services Inc.,14 Cranbrook Rd,Enfield,CT,06082,Enfield,OBD Plus,,ST0006134,R8147,(860) 741-6242,arsautorepairct@gmail.com,Jaspinder Singh,Y,5/20/2026,Updated Staffing Plan: 5/13/2026 | Unit #: CT2100014
Current Stations,McGee Toyota Putnam,88 Providence Tpke,Putnam,CT,06260,Putnam,OBD Plus,,ST0006135,N2850,(508) 943-7474,jwhite@mcgeecars.com,Jimmy White - Manager                    (cell)  774-276-0122,Y,8/5/2026,4/1/25 - applied via website  8/5/25 - JP contacted 8/19/25 - pics received and approved for site visit | 5/5/26 - inquired about joining the program  5/13/26 - DMV approved 8/5/26 - passed final ATP | Unit #: CT2100110
Current Stations,Meineke,665 Broad Street,New London,CT,06320,New London,OBD Plus,,ST0006136,R7204,(860) 445-6743,DWICK15490@AOL.COM,Mark Winslow - owner,Y,7/22/2026,Updated Staffing Plan: 6/25/2026 | Unit #: CT2100187
